FirstName|LastName|Occupation|HasEmployedAsLobbyistOnly|EmploymentExplanation|SubmittedDate|Year|Quarter|DisclosureXML
Sarah|Warbelow|State Legislative Director, Attorney|0|Part-time lobbyist|4/19/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>933</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>933</EmployerId><LegalName>Human Rights Campaign</LegalName><AddressLine1>1640 Rhode Island Ave., NW</AddressLine1><AddressLine2>NA</AddressLine2><City>Washington</City><State>District of Columbia</State><ZipCode>20036</ZipCode></Employer><EmployerId>933</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Scott|Reihm|Education|0|As a regular employee|4/23/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Sean|Looney|Lobbyist|1|NA|4/21/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Shannon|Alford|State Liaison|1||4/17/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Shari|Smith|PSC Liason|0|Work for Verizon on many issues - relations with the PSC is one of the functions - which includes lobbying as needed.|4/9/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Simone|George|Assistant to the President|0|Employed through Wilmington University|4/21/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Spiros|Mantzavinos|Consultant|0|Own and operate a public affairs consulting firm, which also offers public relations services.|4/3/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1013</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1013</EmployerId><LegalName>EnviroKure, Inc.</LegalName><AddressLine1>5222 E. Comly Street</AddressLine1><AddressLine2>NA</AddressLine2><City>Philadelphia</City><State>Pennsylvania</State><ZipCode>19135</ZipCode></Employer><EmployerId>1013</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>1185</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1185</EmployerId><LegalName>Delaware Building and Construction Trades Council</LegalName><AddressLine1>911 New Road</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19805</ZipCode></Employer><EmployerId>1185</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Stephan|Wode|Retired|0|Retired|4/6/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Steven|Baccino|Government Affairs Coordinator|0|Majority of job duties do not include lobbying activity.|4/7/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>62</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>62</EmployerId><LegalName>Delmarva Power a PHI Company</LegalName><AddressLine1>P.O. Box 9239</AddressLine1><AddressLine2>NA</AddressLine2><City>Newark</City><State>Delaware</State><ZipCode>19714</ZipCode></Employer><EmployerId>62</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>60</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection><LobsPOGifts><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>62</EmployerId><LegalName>Delmarva Power a PHI Company</LegalName><AddressLine1>P.O. Box 9239</AddressLine1><AddressLine2>NA</AddressLine2><City>Newark</City><State>Delaware</State><ZipCode>19714</ZipCode></Employer><GiftDate>2013-02-14T00:00:00</GiftDate><POId>762</POId><POName>Johnson, IV, S. Quinton</POName><GiftDescription>Ticket to New Castle County Chamber of Commerce Economic Forecast Luncheon</GiftDescription><GiftValue>60</GiftValue></LobsPOGifts></LobsPOGiftsCollection></LOBDisclosure>
Steven|Arabia|Director, External Affairs|0|I do other functions besides lobbying|4/29/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Stuart P.|Lindner|Director of External Affairs|0|As director of external affairs, I am responsible for monitoring any State and Federal legislation that may impact our company. However, my primary responsibility is to formulate and direct strategic plan for water service expansion south of the C&D canal.|4/11/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>25</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>25</EmployerId><LegalName>Artesian Resources</LegalName><AddressLine1>664 Churchmans Road</AddressLine1><AddressLine2>NA</AddressLine2><City>Newark</City><State>Delaware</State><ZipCode>19702</ZipCode></Employer><EmployerId>25</EmployerId><FoodRefreshments>276</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Susan|Brown|President-Elect|0|I am volunteer with Delaware PTA, employed professionally as a paralegal.|4/11/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1073</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1073</EmployerId><LegalName>PTA Delaware Congress</LegalName><AddressLine1>925 Bear-Corbitt RoaD</AddressLine1><AddressLine2>NA</AddressLine2><City>Bear</City><State>Delaware</State><ZipCode>19701</ZipCode></Employer><EmployerId>1073</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Susan|Francis|Executive Director|0|Executive Director of Delaware School Boards Association. Lobbying is one of the duties|4/1/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Susan|Edgar|Deputy Director|0|Most of employment duties do not involve lobbying|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Tamera|Brown|Manager, Governement Affairs|1|NA|4/8/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Terri|Hodges|Education|1||4/4/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Terry|Graham|executive director, Preservation DE|0|Executive Director of Preservation Delaware, Inc.|4/12/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>225</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>225</EmployerId><LegalName>PRESERVATION DELAWARE</LegalName><AddressLine1>P.O Box 70</AddressLine1><AddressLine2>211 Delaware St</AddressLine2><City>New Castle</City><State>Delaware</State><ZipCode>19720</ZipCode></Employer><EmployerId>225</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Terry R.|Spence|Lobbyist|1|NA|4/15/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Thomas|Maddux|Government Affairs|0|Performs general government affairs support for federal and state lobby team.  Direct lobbying is a minor role function.|4/12/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Thomas|Shea|Director of External Affairs|0|I also direct fund development operations for The Mary Campbell Center|4/12/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>497</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>497</EmployerId><LegalName>The Mary Campbell Center</LegalName><AddressLine1>4641 Weldin Road</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19803</ZipCode></Employer><EmployerId>497</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Thomas|Shellenberger|Attorney at Law|0|I am not employed solely as a lobbyist|4/21/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Thomas|McGonigle|Attorney|0|I am also an attorney. |4/19/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1049</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1049</EmployerId><LegalName>Kinder Morgan Energy Partners L.P.</LegalName><AddressLine1>3250 Lacey Road, 7th floor</AddressLine1><AddressLine2>NA</AddressLine2><City>Downers Grove</City><State>Illinois</State><ZipCode>60515</ZipCode></Employer><EmployerId>1049</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>1035</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1035</EmployerId><LegalName>Nationwide Health Care Services, Inc.</LegalName><AddressLine1>Attn:  Meir Gelley, President</AddressLine1><AddressLine2>260 Chambers Bridge Road</AddressLine2><City>Brick</City><State>New Jersey</State><ZipCode>08723</ZipCode></Employer><EmployerId>1035</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>148</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>148</EmployerId><LegalName>GIFT OF LIFE DONOR PROGRAM</LegalName><AddressLine1>2000 Hamilton Street</AddressLine1><AddressLine2>Ste.  201</AddressLine2><City>Philadelphia</City><State>Pennsylvania</State><ZipCode>191303813</ZipCode></Employer><EmployerId>148</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>1180</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1180</EmployerId><LegalName>Hotbox Sports Ventures, Inc. </LegalName><AddressLine1>310 Lake Shore Drive</AddressLine1><AddressLine2/><City>Haworth</City><State>New Jersey</State><ZipCode>07641</ZipCode></Employer><EmployerId>1180</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Thomas J.|Healy, II|Public Relation and Marketing Consultant|1||4/22/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Thomas L|Byers|Senior Government Affairs Representative|0|Lobbying is part of my employment responsibilities|4/22/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Timothy|Lyden|Government Affairs Director|0|In addition to lobbying, I am multi-state government affairs manager involved in a number of administrative activities outside of direct lobbying activity in Delaware.|4/11/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Timothy J.|Ring|Attorney|0|Duties also include monitoring legislation regulations and issues that affect my company|4/3/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Tuana|Pryor|Senior Health Care Policy Manager|0|Tuana Pryor is a full-time employee with Allergan, Inc. whose responsibilities include government relations work with various states.|4/1/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Tyler|Deaton|Consultant|0|Consultant.|4/11/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1191</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1191</EmployerId><LegalName>American Unity Fund</LegalName><AddressLine1>PO Box 53454</AddressLine1><AddressLine2/><City>Washington</City><State>District of Columbia</State><ZipCode>20009</ZipCode></Employer><EmployerId>1191</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Tyrone|Jones|External Affairs|0|Approximately 25% of my role is to lobby the state of Delaware.  The remainer is to manage AstraZeneca's external affairs in Delaware.|4/11/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Verna|Hensley|Vice President of Public Affairs|0|Representing Easter Seals' views to elected officials is only a portion of my responsibilities which include communications, and public affairs.|4/8/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>458</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>458</EmployerId><LegalName>Easter Seals Delaware and Maryland's Eastern Shore</LegalName><AddressLine1>61 Corporate Circle</AddressLine1><AddressLine2>NA</AddressLine2><City>New Castle</City><State>Delaware</State><ZipCode>19720</ZipCode></Employer><EmployerId>458</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Virginia|Plaza|State Government Affairs|0|Employee of principal and employment includes other duties in other states.|4/16/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
W. Laird|Stabler, III|Attorney|1||4/23/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>174</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>174</EmployerId><LegalName>Laird Stabler &amp; Associates LLC</LegalName><AddressLine1>P.O. Box 523</AddressLine1><AddressLine2>NA</AddressLine2><City>Montchanin</City><State>Delaware</State><ZipCode>19710</ZipCode></Employer><EmployerId>174</EmployerId><FoodRefreshments>38.95</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
W. Michael|Newnam|New Business Development Manager|0|Lobbying will be part of my position at Tidewater Utilities, Inc.|4/8/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>248</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>248</EmployerId><LegalName>TIDEWATER UTILITIES</LegalName><AddressLine1>1100 S. Little Creek Rd.</AddressLine1><AddressLine2>NA</AddressLine2><City>Dover</City><State>Delaware</State><ZipCode>19901</ZipCode></Employer><EmployerId>248</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Warren|Jones|Lobbyist|0|Executor Manager, Delaware Volunteer Fire Fighter's Association|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>328</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>328</EmployerId><LegalName>Delaware Volunteer Firemen's Association</LegalName><AddressLine1>P.O. Box 1849</AddressLine1><AddressLine2>122 A South Bedford St.</AddressLine2><City>Dover</City><State>Delaware</State><ZipCode>19903</ZipCode></Employer><EmployerId>328</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
